
for bug 376354 .....................................................................Dani Megert Recommendation  Score: 37098.449887461655
Gábor Bakos Recommendation  Score: 38.272488573981526
"Z" Zorzella Recommendation  Score: 33.64394616192431
daolaf Recommendation  Score: 30.207070707071548
Mike M Recommendation  Score: 24.34676790336438
Samantha Chan Recommendation  Score: 24.031857515710154
Mihai Danila Recommendation  Score: 22.994131554001612
Micha Riser Recommendation  Score: 20.496101871105132
Michael  Paetzold Recommendation  Score: 19.503260869564187
Martin Nilsson Recommendation  Score: 18.74921630094452
akrieg Recommendation  Score: 18.162916420846145
Phil Hunt Recommendation  Score: 17.889332003980968
Ivan Recommendation  Score: 17.660433070863483
butthep Recommendation  Score: 17.625736738707623
misja Recommendation  Score: 17.269489894129574
Daniel Wacher Recommendation  Score: 16.911404335534836
Robin Rosenberg Recommendation  Score: 16.571154818055124
Soren Mathiasen Recommendation  Score: 16.027544523167858
Ira Fishbein Recommendation  Score: 15.996320323882687
William R. Burdick Jr. Recommendation  Score: 15.784359977463124
Mateus Krepsky Ludwich Recommendation  Score: 13.599282325410572
Eugene Kalitsko Recommendation  Score: 8.919182083739683
Thorbjørn Ravn Andersen Recommendation  Score: 8.095197978095111
Victor Recommendation  Score: 7.508196721313281
Jeremy Brown Recommendation  Score: 1.7855871886120442

top n is: 1
Preccission is: 0.1
Recall is : 1.0
GT is is : 1

for bug 383046 .....................................................................Srikanth Sankaran Recommendation  Score: 33649.3922521354
Jay Arthanareeswaran Recommendation  Score: 27409.504996186864
Ayushman Jain Recommendation  Score: 25621.105204203148
Markus Keller Recommendation  Score: 25232.79856231328
Dani Megert Recommendation  Score: 20777.048883325235
Olivier Thomann Recommendation  Score: 16126.176132946333
Deepak Azad Recommendation  Score: 11281.128756201068
Stephan Herrmann Recommendation  Score: 10470.677742565327
Frederic Fusier Recommendation  Score: 4601.346380254784
Raksha Vasisht Recommendation  Score: 3020.794179750243
Remy Suen Recommendation  Score: 1757.4258886434784
Kent Johnson Recommendation  Score: 1380.9458900454017
David Audel Recommendation  Score: 936.4922578819934
Terry Parker Recommendation  Score: 512.844934864784
Darin Wright Recommendation  Score: 449.9496827930051
Kim Moir Recommendation  Score: 353.32427742910045
Walter Harley Recommendation  Score: 310.13978178531556
Szymon Brandys Recommendation  Score: 150.63013586968162
Benno Baumgartner Recommendation  Score: 148.90878576723185
Rémi Forax Recommendation  Score: 140.73737456529457
Robert Munteanu Recommendation  Score: 91.92173290211052
Daniel Le Berre Recommendation  Score: 61.90296726758489
pesckal Recommendation  Score: 59.14617929425367
utilisateur_768 Recommendation  Score: 49.19138448170928
CDE Administration Recommendation  Score: 45.340586565750854
Dietmar Hechensteiner Recommendation  Score: 42.56220373873927
Gábor Bakos Recommendation  Score: 38.13372777880792
"Z" Zorzella Recommendation  Score: 33.580930936117035
daolaf Recommendation  Score: 30.10570469799499
Mike M Recommendation  Score: 24.079635394412183
Samantha Chan Recommendation  Score: 23.98889684595697
Mihai Danila Recommendation  Score: 22.937923766137654
Micha Riser Recommendation  Score: 20.433213429255737
Michael  Paetzold Recommendation  Score: 19.460954446859965
Martin Nilsson Recommendation  Score: 18.719675810525867
akrieg Recommendation  Score: 18.12696295338859
Phil Hunt Recommendation  Score: 17.85373134327787
Ivan Recommendation  Score: 17.625736738707623
butthep Recommendation  Score: 17.608439646711485
misja Recommendation  Score: 17.252884615388073
Daniel Wacher Recommendation  Score: 16.879586077139418
Robin Rosenberg Recommendation  Score: 16.541936411468832
Soren Mathiasen Recommendation  Score: 16.01324072893749
Ira Fishbein Recommendation  Score: 15.962377365370362
William R. Burdick Jr. Recommendation  Score: 15.731004613499698
Mateus Krepsky Ludwich Recommendation  Score: 13.5608954819488
Eugene Kalitsko Recommendation  Score: 8.901846452867138
Thorbjørn Ravn Andersen Recommendation  Score: 8.081581160641136
Victor Recommendation  Score: 7.495908346972915
Jeremy Brown Recommendation  Score: 1.7824156305505923

top n is: 1
Preccission is: 0.1
Recall is : 0.5
GT is is : 2

for bug 383949 .....................................................................Srikanth Sankaran Recommendation  Score: 72932.80413738341
Markus Keller Recommendation  Score: 31053.013211085672
Jay Arthanareeswaran Recommendation  Score: 27415.52370857318
Ayushman Jain Recommendation  Score: 25860.39318972075
Dani Megert Recommendation  Score: 19999.801912700965
Stephan Herrmann Recommendation  Score: 18388.015961826062
Olivier Thomann Recommendation  Score: 15773.84581253241
Deepak Azad Recommendation  Score: 11403.80522791153
Frederic Fusier Recommendation  Score: 4547.291451401702
Raksha Vasisht Recommendation  Score: 2951.7711483652834
Remy Suen Recommendation  Score: 1712.939169561786
Kent Johnson Recommendation  Score: 1368.4605514464722
David Audel Recommendation  Score: 928.46314288923
Terry Parker Recommendation  Score: 491.70075759661546
Darin Wright Recommendation  Score: 444.6345516047852
Kim Moir Recommendation  Score: 346.02412932032917
Walter Harley Recommendation  Score: 330.29125197806496
Szymon Brandys Recommendation  Score: 147.71941643865995
Benno Baumgartner Recommendation  Score: 147.2060284028307
Rémi Forax Recommendation  Score: 138.7754983217685
Robert Munteanu Recommendation  Score: 92.45224483933002
Daniel Le Berre Recommendation  Score: 60.79436043837855
pesckal Recommendation  Score: 58.276597252304214
utilisateur_768 Recommendation  Score: 48.706531966306194
CDE Administration Recommendation  Score: 44.91565135896409
Dietmar Hechensteiner Recommendation  Score: 42.0573574960574
Gábor Bakos Recommendation  Score: 37.457428034682934
"Z" Zorzella Recommendation  Score: 33.269364313937785
daolaf Recommendation  Score: 29.608910891101303
Samantha Chan Recommendation  Score: 23.77865961026664
Mike M Recommendation  Score: 22.855442039056452
Mihai Danila Recommendation  Score: 22.660957287472392
Micha Riser Recommendation  Score: 20.124778681923203
Michael  Paetzold Recommendation  Score: 19.272824919444474
Martin Nilsson Recommendation  Score: 18.5263925491887
akrieg Recommendation  Score: 17.949309932892373
Phil Hunt Recommendation  Score: 17.677832512321526
Ivan Recommendation  Score: 17.454280155650576
butthep Recommendation  Score: 17.437317784254542
misja Recommendation  Score: 17.088571428566755
Daniel Wacher Recommendation  Score: 16.722273998141425
Robin Rosenberg Recommendation  Score: 16.397376861402297
Soren Mathiasen Recommendation  Score: 15.871594563511533
Ira Fishbein Recommendation  Score: 15.768990352552969
William R. Burdick Jr. Recommendation  Score: 15.46970072855947
Mateus Krepsky Ludwich Recommendation  Score: 13.372166861677723
Eugene Kalitsko Recommendation  Score: 8.816169393647037
Thorbjørn Ravn Andersen Recommendation  Score: 8.014178482068157
Victor Recommendation  Score: 7.43506493506412
Jeremy Brown Recommendation  Score: 1.7667253521126252

top n is: 1
Preccission is: 0.2
Recall is : 1.0
GT is is : 2

for bug 384595 .....................................................................Srikanth Sankaran Recommendation  Score: 48980.97425636104
Ayushman Jain Recommendation  Score: 42711.16017466106
Jay Arthanareeswaran Recommendation  Score: 28437.795614798084
Markus Keller Recommendation  Score: 27875.13974976872
Dani Megert Recommendation  Score: 18283.3110853018
Deepak Azad Recommendation  Score: 15719.323456029524
Olivier Thomann Recommendation  Score: 15476.620220303997
Stephan Herrmann Recommendation  Score: 11990.953716220169
Frederic Fusier Recommendation  Score: 4497.988004665361
Raksha Vasisht Recommendation  Score: 2887.9205586242997
Remy Suen Recommendation  Score: 1674.0457265660286
Kent Johnson Recommendation  Score: 1357.4162659637782
David Audel Recommendation  Score: 921.0702770990997
Walter Harley Recommendation  Score: 656.6232422745821
Terry Parker Recommendation  Score: 473.4953279162643
Darin Wright Recommendation  Score: 439.91985244653364
Kim Moir Recommendation  Score: 339.7616171282332
Benno Baumgartner Recommendation  Score: 145.63050775329506
Szymon Brandys Recommendation  Score: 145.04310593696897
Rémi Forax Recommendation  Score: 136.996943500871
Robert Munteanu Recommendation  Score: 93.26520465339294
Daniel Le Berre Recommendation  Score: 59.7520769462277
pesckal Recommendation  Score: 57.34005717555496
utilisateur_768 Recommendation  Score: 48.24157740643768
CDE Administration Recommendation  Score: 44.53996282526879
Dietmar Hechensteiner Recommendation  Score: 41.583718613013325
Gábor Bakos Recommendation  Score: 36.872532086174374
"Z" Zorzella Recommendation  Score: 32.99385868502023
daolaf Recommendation  Score: 29.175609756087667
Samantha Chan Recommendation  Score: 23.58837804739378
Mihai Danila Recommendation  Score: 22.41734512012248
Mike M Recommendation  Score: 21.889795681445932
Micha Riser Recommendation  Score: 19.85545287069185
Michael  Paetzold Recommendation  Score: 19.06801275238718
Martin Nilsson Recommendation  Score: 18.346625766869824
akrieg Recommendation  Score: 17.792373641014976
Phil Hunt Recommendation  Score: 17.5224609375
Ivan Recommendation  Score: 17.302796528441956
butthep Recommendation  Score: 17.269489894129556
misja Recommendation  Score: 16.927358490560923
Daniel Wacher Recommendation  Score: 16.58317929760033
Robin Rosenberg Recommendation  Score: 16.26941726771353
Soren Mathiasen Recommendation  Score: 15.732432307760336
Ira Fishbein Recommendation  Score: 15.593867895155197
William R. Burdick Jr. Recommendation  Score: 15.24204377766874
Mateus Krepsky Ludwich Recommendation  Score: 13.206747211968159
Eugene Kalitsko Recommendation  Score: 8.740458015266645
Thorbjørn Ravn Andersen Recommendation  Score: 7.954470198675279
Victor Recommendation  Score: 7.3811442385154935
Jeremy Brown Recommendation  Score: 1.7528384279476381

top n is: 1
Preccission is: 0.2
Recall is : 1.0
GT is is : 2

for bug 385111 .....................................................................Srikanth Sankaran Recommendation  Score: 63246.14496129323
Jay Arthanareeswaran Recommendation  Score: 27130.6923096872
Markus Keller Recommendation  Score: 25836.110521243154
Ayushman Jain Recommendation  Score: 24390.686232692304
Dani Megert Recommendation  Score: 20630.60190150615
Deepak Azad Recommendation  Score: 18775.157188589852
Stephan Herrmann Recommendation  Score: 15646.384236087597
Olivier Thomann Recommendation  Score: 15289.820403931712
Frederic Fusier Recommendation  Score: 4468.694153557266
Raksha Vasisht Recommendation  Score: 2854.9314550167405
Remy Suen Recommendation  Score: 1650.0177299920217
Kent Johnson Recommendation  Score: 1350.1524507661604
David Audel Recommendation  Score: 916.6747377077469
Terry Parker Recommendation  Score: 462.7030406790946
Darin Wright Recommendation  Score: 436.8614228237616
Kim Moir Recommendation  Score: 335.752424992918
Walter Harley Recommendation  Score: 329.9117955258868
Benno Baumgartner Recommendation  Score: 144.73217970655
Szymon Brandys Recommendation  Score: 143.63626465479078
Rémi Forax Recommendation  Score: 135.86047991785247
Robert Munteanu Recommendation  Score: 94.03220861731867
Daniel Le Berre Recommendation  Score: 59.20221770235069
pesckal Recommendation  Score: 56.79251774455546
utilisateur_768 Recommendation  Score: 47.99708637803168
CDE Administration Recommendation  Score: 44.292975970385534
Dietmar Hechensteiner Recommendation  Score: 41.322390076552765
Gábor Bakos Recommendation  Score: 36.49442611307959
"Z" Zorzella Recommendation  Score: 32.81271039250669
daolaf Recommendation  Score: 28.89371980675191
Samantha Chan Recommendation  Score: 23.464689482951457
Mihai Danila Recommendation  Score: 22.25782642430568
Mike M Recommendation  Score: 21.30597097718954
Micha Riser Recommendation  Score: 19.680076043195964
Michael  Paetzold Recommendation  Score: 18.947201689545707
Martin Nilsson Recommendation  Score: 18.243837307394262
akrieg Recommendation  Score: 17.689265315406452
Phil Hunt Recommendation  Score: 17.4203883495092
Ivan Recommendation  Score: 17.20325982741484
butthep Recommendation  Score: 17.18678160919084
misja Recommendation  Score: 16.847887323945912
Daniel Wacher Recommendation  Score: 16.49172794116919
Robin Rosenberg Recommendation  Score: 16.18521494576103
Soren Mathiasen Recommendation  Score: 15.66376231738184
Ira Fishbein Recommendation  Score: 15.487539662123359
William R. Burdick Jr. Recommendation  Score: 15.094059931567463
Mateus Krepsky Ludwich Recommendation  Score: 13.098722657584537
Eugene Kalitsko Recommendation  Score: 8.69070208728611
Thorbjørn Ravn Andersen Recommendation  Score: 7.915156507414823
Victor Recommendation  Score: 7.345629510827706
Jeremy Brown Recommendation  Score: 1.7437011294526874

top n is: 1
Preccission is: 0.1
Recall is : 1.0
GT is is : 1

for bug 382347 .....................................................................Markus Keller Recommendation  Score: 33098.55696711665
Srikanth Sankaran Recommendation  Score: 32751.886489138236
Ayushman Jain Recommendation  Score: 29909.175467861267
Jay Arthanareeswaran Recommendation  Score: 26151.688344378443
Dani Megert Recommendation  Score: 22540.02982343319
Olivier Thomann Recommendation  Score: 16437.075409215402
Deepak Azad Recommendation  Score: 12019.80078263819
Stephan Herrmann Recommendation  Score: 10321.96763551189
Frederic Fusier Recommendation  Score: 4643.382889374172
Raksha Vasisht Recommendation  Score: 3073.186470860449
Remy Suen Recommendation  Score: 1795.0414535362552
Kent Johnson Recommendation  Score: 1391.1003510771723
David Audel Recommendation  Score: 942.7192247430057
Terry Parker Recommendation  Score: 531.6034072184075
Darin Wright Recommendation  Score: 454.34170286510556
Kim Moir Recommendation  Score: 359.4719377395507
Walter Harley Recommendation  Score: 307.0674075849815
Szymon Brandys Recommendation  Score: 152.85395515828188
Benno Baumgartner Recommendation  Score: 150.20942511529918
Rémi Forax Recommendation  Score: 142.38034807480412
Robert Munteanu Recommendation  Score: 91.72090916866783
Daniel Le Berre Recommendation  Score: 62.75324826721262
pesckal Recommendation  Score: 59.94134692245863
utilisateur_768 Recommendation  Score: 49.54759873255449
CDE Administration Recommendation  Score: 45.68636796946168
Dietmar Hechensteiner Recommendation  Score: 42.94331841080706
Gábor Bakos Recommendation  Score: 38.696072797262104
"Z" Zorzella Recommendation  Score: 33.83441950589747
daolaf Recommendation  Score: 30.515306122443047
Mike M Recommendation  Score: 25.199457753616812
Samantha Chan Recommendation  Score: 24.16167745650742
Mihai Danila Recommendation  Score: 23.164420099447703
Micha Riser Recommendation  Score: 20.68724462772735
Michael  Paetzold Recommendation  Score: 19.631291028452434
Martin Nilsson Recommendation  Score: 18.86750788644437
akrieg Recommendation  Score: 18.27163773939176
Phil Hunt Recommendation  Score: 17.996990972922863
Ivan Recommendation  Score: 17.765346534647318
butthep Recommendation  Score: 17.73023715414891
misja Recommendation  Score: 17.369796708617905
Daniel Wacher Recommendation  Score: 17.007582938384353
Robin Rosenberg Recommendation  Score: 16.65943283342087
Ira Fishbein Recommendation  Score: 16.115150877541975
Soren Mathiasen Recommendation  Score: 16.113906807259863
William R. Burdick Jr. Recommendation  Score: 15.94668657550341
Mateus Krepsky Ludwich Recommendation  Score: 13.715758045121856
Eugene Kalitsko Recommendation  Score: 8.971596474044444
Thorbjørn Ravn Andersen Recommendation  Score: 8.136325148180847
Victor Recommendation  Score: 7.545304777595901
Jeremy Brown Recommendation  Score: 1.7951699463326682

top n is: 2
Preccission is: 0.2
Recall is : 1.0
GT is is : 2

for bug 382350 .....................................................................Markus Keller Recommendation  Score: 33097.84445293876
Srikanth Sankaran Recommendation  Score: 32751.50495286137
Ayushman Jain Recommendation  Score: 29908.93432768016
Jay Arthanareeswaran Recommendation  Score: 26151.486791417497
Dani Megert Recommendation  Score: 22539.720080477335
Olivier Thomann Recommendation  Score: 16436.901237374084
Deepak Azad Recommendation  Score: 12018.972169981786
Stephan Herrmann Recommendation  Score: 10321.921780631372
Frederic Fusier Recommendation  Score: 4643.284985549809
Raksha Vasisht Recommendation  Score: 3073.1620040701437
Remy Suen Recommendation  Score: 1794.9573263819498
Kent Johnson Recommendation  Score: 1391.1003510771723
David Audel Recommendation  Score: 942.6743642593888
Terry Parker Recommendation  Score: 531.6034072184075
Darin Wright Recommendation  Score: 454.34170286510556
Kim Moir Recommendation  Score: 359.4719377395507
Walter Harley Recommendation  Score: 307.0674075849815
Szymon Brandys Recommendation  Score: 152.85395515828188
Benno Baumgartner Recommendation  Score: 150.20942511529918
Rémi Forax Recommendation  Score: 142.38034807480412
Robert Munteanu Recommendation  Score: 91.72090916866783
Daniel Le Berre Recommendation  Score: 62.75324826721262
pesckal Recommendation  Score: 59.94134692245863
utilisateur_768 Recommendation  Score: 49.54759873255449
CDE Administration Recommendation  Score: 45.68636796946168
Dietmar Hechensteiner Recommendation  Score: 42.94331841080706
Gábor Bakos Recommendation  Score: 38.696072797262104
"Z" Zorzella Recommendation  Score: 33.83441950589747
daolaf Recommendation  Score: 30.515306122443047
Mike M Recommendation  Score: 25.199457753616812
Samantha Chan Recommendation  Score: 24.16167745650742
Mihai Danila Recommendation  Score: 23.164420099447703
Micha Riser Recommendation  Score: 20.68724462772735
Michael  Paetzold Recommendation  Score: 19.631291028452434
Martin Nilsson Recommendation  Score: 18.86750788644437
akrieg Recommendation  Score: 18.27163773939176
Phil Hunt Recommendation  Score: 17.996990972922863
Ivan Recommendation  Score: 17.765346534647318
butthep Recommendation  Score: 17.73023715414891
misja Recommendation  Score: 17.369796708617905
Daniel Wacher Recommendation  Score: 17.007582938384353
Robin Rosenberg Recommendation  Score: 16.65943283342087
Ira Fishbein Recommendation  Score: 16.115150877541975
Soren Mathiasen Recommendation  Score: 16.113906807259863
William R. Burdick Jr. Recommendation  Score: 15.94668657550341
Mateus Krepsky Ludwich Recommendation  Score: 13.715758045121856
Eugene Kalitsko Recommendation  Score: 8.971596474044444
Thorbjørn Ravn Andersen Recommendation  Score: 8.136325148180847
Victor Recommendation  Score: 7.545304777595901
Jeremy Brown Recommendation  Score: 1.7951699463326682

top n is: 2
Preccission is: 0.2
Recall is : 1.0
GT is is : 2

for bug 395555 .....................................................................Jay Arthanareeswaran Recommendation  Score: 54701.08868941475
Srikanth Sankaran Recommendation  Score: 32936.826072852455
Dani Megert Recommendation  Score: 27556.31368234837
Markus Keller Recommendation  Score: 18728.828579344834
Stephan Herrmann Recommendation  Score: 16607.783834082293
Olivier Thomann Recommendation  Score: 12187.272528839814
Ayushman Jain Recommendation  Score: 11412.774606038245
Deepak Azad Recommendation  Score: 6476.987021201502
Frederic Fusier Recommendation  Score: 3850.0091652104024
Raksha Vasisht Recommendation  Score: 2207.219693841227
Remy Suen Recommendation  Score: 1252.4858868449764
Kent Johnson Recommendation  Score: 1199.9635920054504
David Audel Recommendation  Score: 818.9913643816126
Darin Wright Recommendation  Score: 376.59440225384327
Terry Parker Recommendation  Score: 309.6261215452631
Kim Moir Recommendation  Score: 266.5636368694648
Walter Harley Recommendation  Score: 227.4588793142518
Benno Baumgartner Recommendation  Score: 125.29139295278213
Szymon Brandys Recommendation  Score: 115.96737445105326
Rémi Forax Recommendation  Score: 114.06423246266472
Robert Munteanu Recommendation  Score: 93.00952223056281
Daniel Le Berre Recommendation  Score: 48.129649674450654
pesckal Recommendation  Score: 46.452684922005446
utilisateur_768 Recommendation  Score: 42.23131825273184
CDE Administration Recommendation  Score: 39.18642681931486
Dietmar Hechensteiner Recommendation  Score: 35.5008060506114
Gábor Bakos Recommendation  Score: 29.663713051788708
"Z" Zorzella Recommendation  Score: 29.08665164066752
daolaf Recommendation  Score: 23.578186596586303
Samantha Chan Recommendation  Score: 20.903284131408565
Mihai Danila Recommendation  Score: 19.08847558353277
Michael  Paetzold Recommendation  Score: 16.50689972401251
Micha Riser Recommendation  Score: 16.32326530611934
Martin Nilsson Recommendation  Score: 15.95627995254672
akrieg Recommendation  Score: 15.575742193004205
Phil Hunt Recommendation  Score: 15.335897435897383
Ivan Recommendation  Score: 15.167371090451322
butthep Recommendation  Score: 15.14177215189494
misja Recommendation  Score: 14.878109452740334
Daniel Wacher Recommendation  Score: 14.59967453214586
Robin Rosenberg Recommendation  Score: 14.43579545454106
Mike M Recommendation  Score: 14.114433112075929
Soren Mathiasen Recommendation  Score: 13.947032231639678
Ira Fishbein Recommendation  Score: 13.272357813017281
William R. Burdick Jr. Recommendation  Score: 12.31847886337764
Mateus Krepsky Ludwich Recommendation  Score: 10.99944427842681
Eugene Kalitsko Recommendation  Score: 7.671691792293677
Thorbjørn Ravn Andersen Recommendation  Score: 7.09407250350257
Victor Recommendation  Score: 6.599423631124978
Jeremy Brown Recommendation  Score: 1.5546088303640349

top n is: 3
Preccission is: 0.2
Recall is : 1.0
GT is is : 2

for bug 383110 .....................................................................Srikanth Sankaran Recommendation  Score: 33536.88924098044
Jay Arthanareeswaran Recommendation  Score: 27448.06096335408
Ayushman Jain Recommendation  Score: 25004.581064342623
Markus Keller Recommendation  Score: 24958.42576946094
Dani Megert Recommendation  Score: 20799.42095524376
Olivier Thomann Recommendation  Score: 16115.335137676084
Deepak Azad Recommendation  Score: 11266.269177003052
Stephan Herrmann Recommendation  Score: 10472.95767990097
Frederic Fusier Recommendation  Score: 4598.086364502153
Raksha Vasisht Recommendation  Score: 3014.5480497963836
Remy Suen Recommendation  Score: 1755.778921140337
Kent Johnson Recommendation  Score: 1380.8286406970876
David Audel Recommendation  Score: 935.8686011532004
Terry Parker Recommendation  Score: 512.6639218228571
Darin Wright Recommendation  Score: 449.7846048974551
Kim Moir Recommendation  Score: 353.1961326826335
Walter Harley Recommendation  Score: 310.08486035010026
Szymon Brandys Recommendation  Score: 150.37875251294645
Benno Baumgartner Recommendation  Score: 148.75356009590928
Rémi Forax Recommendation  Score: 140.69453978852067
Robert Munteanu Recommendation  Score: 91.84297689953486
Daniel Le Berre Recommendation  Score: 61.81561127543937
pesckal Recommendation  Score: 59.14617929425367
utilisateur_768 Recommendation  Score: 49.15324035423671
CDE Administration Recommendation  Score: 45.32344456705817
Dietmar Hechensteiner Recommendation  Score: 42.53119018316783
Gábor Bakos Recommendation  Score: 38.13372777880792
"Z" Zorzella Recommendation  Score: 33.580930936117035
daolaf Recommendation  Score: 30.10570469799499
Mike M Recommendation  Score: 24.079635394412183
Samantha Chan Recommendation  Score: 23.98889684595697
Mihai Danila Recommendation  Score: 22.937923766137654
Micha Riser Recommendation  Score: 20.41507523347662
Michael  Paetzold Recommendation  Score: 19.460954446859965
Martin Nilsson Recommendation  Score: 18.700166188739967
akrieg Recommendation  Score: 18.12696295338859
Phil Hunt Recommendation  Score: 17.85373134327787
Ivan Recommendation  Score: 17.625736738707623
butthep Recommendation  Score: 17.591176470594004
misja Recommendation  Score: 17.236311239198415
Daniel Wacher Recommendation  Score: 16.879586077139418
Robin Rosenberg Recommendation  Score: 16.53472715625117
Soren Mathiasen Recommendation  Score: 15.998962442810495
Ira Fishbein Recommendation  Score: 15.95709865307713
William R. Burdick Jr. Recommendation  Score: 15.731004613499698
Mateus Krepsky Ludwich Recommendation  Score: 13.5608954819488
Eugene Kalitsko Recommendation  Score: 8.901846452867138
Thorbjørn Ravn Andersen Recommendation  Score: 8.081581160641136
Victor Recommendation  Score: 7.489779231397984
Jeremy Brown Recommendation  Score: 1.7824156305505923

top n is: 4
Preccission is: 0.3
Recall is : 1.0
GT is is : 3

for bug 372011 .....................................................................Dani Megert Recommendation  Score: 78579.5626099504
Srikanth Sankaran Recommendation  Score: 55132.92651174066
Ayushman Jain Recommendation  Score: 53531.033217727934
Markus Keller Recommendation  Score: 46642.061616966566
Deepak Azad Recommendation  Score: 39876.71476777119
Stephan Herrmann Recommendation  Score: 36652.07520681609
Jay Arthanareeswaran Recommendation  Score: 29449.90532751335
Olivier Thomann Recommendation  Score: 22011.405802434976
Frederic Fusier Recommendation  Score: 5384.137046205766
Raksha Vasisht Recommendation  Score: 4420.848064566392
Remy Suen Recommendation  Score: 2810.853923411153
Terry Parker Recommendation  Score: 1650.691479314621
Kent Johnson Recommendation  Score: 1552.460943477807
David Audel Recommendation  Score: 1045.6650902236695
Darin Wright Recommendation  Score: 539.3205106523515
Kim Moir Recommendation  Score: 500.4343770193296
Walter Harley Recommendation  Score: 372.10066842428427
Mike M Recommendation  Score: 343.73942307685775
Szymon Brandys Recommendation  Score: 209.5151971612099
Benno Baumgartner Recommendation  Score: 173.7159413842156
Rémi Forax Recommendation  Score: 171.2048736017691
Robert Munteanu Recommendation  Score: 99.95288885817047
Daniel Le Berre Recommendation  Score: 81.79636541795091
pesckal Recommendation  Score: 74.01694479020755
utilisateur_768 Recommendation  Score: 55.89041745059356
CDE Administration Recommendation  Score: 51.20192307688404
Dietmar Hechensteiner Recommendation  Score: 49.76838068179046
Gábor Bakos Recommendation  Score: 49.53867731062678
"Z" Zorzella Recommendation  Score: 37.87279002823651
daolaf Recommendation  Score: 37.774736842094384
Mihai Danila Recommendation  Score: 26.918994757932346
Samantha Chan Recommendation  Score: 26.90209222280075
Micha Riser Recommendation  Score: 25.16291429836612
Michael  Paetzold Recommendation  Score: 22.400749063672226
Martin Nilsson Recommendation  Score: 21.411694510735835
akrieg Recommendation  Score: 20.593223938180536
Phil Hunt Recommendation  Score: 20.297511312226753
Ivan Recommendation  Score: 20.00334448160024
butthep Recommendation  Score: 19.958843159074114
William R. Burdick Jr. Recommendation  Score: 19.812801143321753
misja Recommendation  Score: 19.503260869564187
Daniel Wacher Recommendation  Score: 19.047770700644485
Ira Fishbein Recommendation  Score: 18.736532213976336
Robin Rosenberg Recommendation  Score: 18.51732466434723
Soren Mathiasen Recommendation  Score: 17.93385014984776
Mateus Krepsky Ludwich Recommendation  Score: 16.353720090632713
Eugene Kalitsko Recommendation  Score: 10.088105726871841
Thorbjørn Ravn Andersen Recommendation  Score: 8.997191011235476
Victor Recommendation  Score: 8.31970935513123
Jeremy Brown Recommendation  Score: 1.997014925373088

top n is: 2
Preccission is: 0.3
Recall is : 1.0
GT is is : 3

for bug 373571 .....................................................................Markus Keller Recommendation  Score: 50695.09104168474
Ayushman Jain Recommendation  Score: 49910.18625117549
Srikanth Sankaran Recommendation  Score: 45090.261068199296
Deepak Azad Recommendation  Score: 36238.056676960885
Dani Megert Recommendation  Score: 31635.085246763854
Jay Arthanareeswaran Recommendation  Score: 28264.74480001067
Olivier Thomann Recommendation  Score: 20883.663286963376
Stephan Herrmann Recommendation  Score: 20374.5130356365
Frederic Fusier Recommendation  Score: 5259.101709886503
Raksha Vasisht Recommendation  Score: 4112.558307578258
Remy Suen Recommendation  Score: 2551.384473819387
Kent Johnson Recommendation  Score: 1526.3127948844906
Terry Parker Recommendation  Score: 1142.0066635601297
David Audel Recommendation  Score: 1029.0586301662113
Darin Wright Recommendation  Score: 520.4635157838234
Kim Moir Recommendation  Score: 469.1725728764635
Walter Harley Recommendation  Score: 358.187529553967
Szymon Brandys Recommendation  Score: 196.7678986956094
Benno Baumgartner Recommendation  Score: 169.72699669771677
Rémi Forax Recommendation  Score: 166.21413448110744
Mike M Recommendation  Score: 100.31809581147523
Robert Munteanu Recommendation  Score: 97.81858246914277
Daniel Le Berre Recommendation  Score: 77.98626793435518
pesckal Recommendation  Score: 71.63197039250939
utilisateur_768 Recommendation  Score: 54.88033880192541
CDE Administration Recommendation  Score: 50.288562434382165
Dietmar Hechensteiner Recommendation  Score: 48.645838161172335
Gábor Bakos Recommendation  Score: 47.55627185212788
"Z" Zorzella Recommendation  Score: 37.21415518557443
daolaf Recommendation  Score: 36.54378818736839
Samantha Chan Recommendation  Score: 26.46524597559761
Mihai Danila Recommendation  Score: 26.29580752805473
Micha Riser Recommendation  Score: 24.360445205482954
Michael  Paetzold Recommendation  Score: 21.96205630355348
Martin Nilsson Recommendation  Score: 20.997994987467617
akrieg Recommendation  Score: 20.20696143221084
Phil Hunt Recommendation  Score: 19.936666666669403
Ivan Recommendation  Score: 19.63129102845243
butthep Recommendation  Score: 19.60983606557895
misja Recommendation  Score: 19.169871794872787
William R. Burdick Jr. Recommendation  Score: 19.12290101972503
Daniel Wacher Recommendation  Score: 18.71011470281556
Ira Fishbein Recommendation  Score: 18.31469731985131
Robin Rosenberg Recommendation  Score: 18.220735502115907
Soren Mathiasen Recommendation  Score: 17.651568996353443
Mateus Krepsky Ludwich Recommendation  Score: 15.920166290478688
Eugene Kalitsko Recommendation  Score: 9.902702702703468
Thorbjørn Ravn Andersen Recommendation  Score: 8.860213920111255
Victor Recommendation  Score: 8.193202146689735
Jeremy Brown Recommendation  Score: 1.965719882468188

top n is: 2
Preccission is: 0.3
Recall is : 0.75
GT is is : 4

for bug 374176 .....................................................................Jay Arthanareeswaran Recommendation  Score: 57629.39308727469
