
for bug 380918 .....................................................................Ayushman Jain Recommendation  Score: 31049.187725977787
Ulli Hafner Recommendation  Score: 25.38478173462709
Samantha Chan Recommendation  Score: 21.119480412172493
Tom Poindexter Recommendation  Score: 17.62669683258666
Hajo Czub Recommendation  Score: 16.47145877378706
Evan Hughes Recommendation  Score: 14.88890543312535
James Willans Recommendation  Score: 13.832074338732278
Ketan Padegaonkar Recommendation  Score: 13.77001385390998
Christopher Oezbek Recommendation  Score: 12.819567007843068
Travis Mising name Recommendation  Score: 12.745644039766367
Tomas Gradin Recommendation  Score: 12.288643533125999
Balakrishnan Recommendation  Score: 12.235454142982395
Ben Xu Recommendation  Score: 12.16393442623135
Lenik Recommendation  Score: 10.83588317107397
Glen Mazza Recommendation  Score: 7.213703099509649
Achim Demelt Recommendation  Score: 6.818812644563757
Jules H Recommendation  Score: 6.332275971451208
Old Hamlet Recommendation  Score: 6.201743618795671
Matt Recommendation  Score: 3.612909651847165
vinayc Recommendation  Score: 2.4449541284403025
Ralf Hauser Recommendation  Score: 1.5723029839326457
Sekhar Ravinutala Recommendation  Score: 0.3589164785553043

top n is: 5
pre : .20
recall :  .25
GT : 4

for bug 385780 .....................................................................Srikanth Sankaran Recommendation  Score: 32101.99800592243
Markus Keller Recommendation  Score: 19637.222556539364
Dani Megert Recommendation  Score: 18580.75636400283
Ayushman Jain Recommendation  Score: 17460.509728148427
Deepak Azad Recommendation  Score: 13754.123645865608
Olivier Thomann Recommendation  Score: 12592.676486406486
Stephan Herrmann Recommendation  Score: 12122.556889821572
Frederic Fusier Recommendation  Score: 3810.9334640858783
Remy Suen Recommendation  Score: 1445.7059162410249
Krzysztof Daniel Recommendation  Score: 1305.6294853337508
David Audel Recommendation  Score: 788.2034128155896
John Arthorne Recommendation  Score: 752.7835181079956
Darin Wright Recommendation  Score: 411.3146159872436
Andrey Loskutov Recommendation  Score: 372.191402908131
Kim Moir Recommendation  Score: 296.54498789784145
Karen Butzke Recommendation  Score: 296.34499902323216
Benjamin Muskalla Recommendation  Score: 119.14606980601779
Chris Aniszczyk Recommendation  Score: 83.73365899301368
Kelly Campbell Recommendation  Score: 78.83553447682668
Masaihko Maedera Recommendation  Score: 75.36881099212334
Boris Bokowski Recommendation  Score: 64.18817810477648
Snjezana Peco Recommendation  Score: 51.11952333407263
Heiko  Böttger Recommendation  Score: 48.820320760743655
utilisateur_768 Recommendation  Score: 41.56083403277916
Luke Hutchison Recommendation  Score: 38.97779095022294
Johan Compagner Recommendation  Score: 35.27940864822439
Stefan Kolarov Recommendation  Score: 34.4265845664823
Jonathan Camilleri Recommendation  Score: 30.481112918027794
Jacek Pospychala Recommendation  Score: 29.5553390913503
Ulli Hafner Recommendation  Score: 29.371437437402985
Samantha Chan Recommendation  Score: 23.87085266158558
Tom Poindexter Recommendation  Score: 21.22888283378245
Hajo Czub Recommendation  Score: 19.600000000005775
Evan Hughes Recommendation  Score: 18.576523361169738
James Willans Recommendation  Score: 15.965163934429805
Ketan Padegaonkar Recommendation  Score: 15.425886653762838
Christopher Oezbek Recommendation  Score: 14.68595848596051
Travis Mising name Recommendation  Score: 14.528196380975118
Tomas Gradin Recommendation  Score: 13.943472404844956
Balakrishnan Recommendation  Score: 13.881364056994995
Ben Xu Recommendation  Score: 13.789380530976086
Lenik Recommendation  Score: 12.107226107228113
Glen Mazza Recommendation  Score: 8.219330855020187
Achim Demelt Recommendation  Score: 7.713823602356306
Jules H Recommendation  Score: 7.193693693694898
Old Hamlet Recommendation  Score: 6.93076161486621
Matt Recommendation  Score: 4.350243656777084
vinayc Recommendation  Score: 2.7640449438202253
Ralf Hauser Recommendation  Score: 1.7768831514505679
Sekhar Ravinutala Recommendation  Score: 0.43234804791481585

top n is: 1
pre : .40
recall :  .571
GT : 7


for bug 385642 .....................................................................Srikanth Sankaran Recommendation  Score: 35369.22723042448
Stephan Herrmann Recommendation  Score: 20718.671821754735
Ayushman Jain Recommendation  Score: 20254.451358474857
Markus Keller Recommendation  Score: 19965.903167067612
Deepak Azad Recommendation  Score: 18652.24979714807
Dani Megert Recommendation  Score: 17703.242918140044
Olivier Thomann Recommendation  Score: 12665.541275374653
Frederic Fusier Recommendation  Score: 3823.9928046439527
Remy Suen Recommendation  Score: 1455.8579776277768
David Audel Recommendation  Score: 790.1946534257723
John Arthorne Recommendation  Score: 763.6696584435733
Krzysztof Daniel Recommendation  Score: 517.6367283086905
Darin Wright Recommendation  Score: 412.72586606050794
Andrey Loskutov Recommendation  Score: 366.3432277620266
Karen Butzke Recommendation  Score: 303.60324892434096
Kim Moir Recommendation  Score: 298.26007620004646
Benjamin Muskalla Recommendation  Score: 119.52413638162189
Chris Aniszczyk Recommendation  Score: 83.95565775462767
Kelly Campbell Recommendation  Score: 79.06093771939179
Masaihko Maedera Recommendation  Score: 75.77579339216666
Boris Bokowski Recommendation  Score: 64.38212125571448
Snjezana Peco Recommendation  Score: 50.31085964392104
Heiko  Böttger Recommendation  Score: 49.01421496640246
utilisateur_768 Recommendation  Score: 41.681054501340675
Luke Hutchison Recommendation  Score: 39.13059613284538
Johan Compagner Recommendation  Score: 35.38095647352632
Stefan Kolarov Recommendation  Score: 34.51835111261856
Jonathan Camilleri Recommendation  Score: 30.574354115806834
Jacek Pospychala Recommendation  Score: 29.634372389859895
Ulli Hafner Recommendation  Score: 29.464024422225638
Samantha Chan Recommendation  Score: 23.93312308082032
Tom Poindexter Recommendation  Score: 21.316005471957567
Hajo Czub Recommendation  Score: 19.674242424242966
Evan Hughes Recommendation  Score: 18.67194567236709
James Willans Recommendation  Score: 16.014388489204258
Ketan Padegaonkar Recommendation  Score: 15.462943937520587
Christopher Oezbek Recommendation  Score: 14.728698121827087
Travis Mising name Recommendation  Score: 14.568947429158518
Tomas Gradin Recommendation  Score: 13.98100490294792
Balakrishnan Recommendation  Score: 13.918562492018726
Ben Xu Recommendation  Score: 13.826086956523376
Lenik Recommendation  Score: 12.135514018691167
Glen Mazza Recommendation  Score: 8.24231127679572
Achim Demelt Recommendation  Score: 7.734060777367149
Jules H Recommendation  Score: 7.213188798555252
Old Hamlet Recommendation  Score: 6.9470943058586725
Matt Recommendation  Score: 4.368073354078635
vinayc Recommendation  Score: 2.7712305025998263
Ralf Hauser Recommendation  Score: 1.781504356805607
Sekhar Ravinutala Recommendation  Score: 0.4341187126786385

top n is: 4
pre : .20
recall :  .333
GT : 6
